country1,country2,n_obs,pearson_r,clayton_theta,lambda_L,gumbel_theta,lambda_U,lambda_L_empirical
DE,LV,87587,0.3509493418640231,0.31973342108156105,0.11441868069799431,1.247980474395049,0.25733581255093263,0.12512843931955703
DE,LT,86719,0.4099850022955961,0.38569543710504883,0.1657729718557073,1.3185374480080356,0.3083676232556769,0.1908440959409594
DE,PL,87672,0.672778967706307,0.8377851058672724,0.4372033887460443,1.739069015249123,0.5103015678489959,0.3129919014486141
DE,CZ,87667,0.7031797790812575,0.8872494382054362,0.4578418466923406,1.8041959440367719,0.5315811668174659,0.3366031709820919
DE,SK,87145,0.1207638310122935,0.3754888549420546,0.1578695800129409,1.1873859132308164,0.20723526599419761,0.0
DE,AT,87672,0.2854416202150499,0.27046375808016415,0.07708783137722859,1.192663657374409,0.21186042208968758,0.18603855366716093
DE,CH,87672,0.4753985467942141,0.3734042947866412,0.15625102998886606,1.356629484058545,0.33315386157010063,0.18056347667389072
DE,SI,87652,-0.045915383621648855,0.107626595680766,0.001595933518657955,1.0100063082386792,0.013687209743129536,0.0
DE,HR,52608,-0.02511983915687975,0.010006640426076843,8.25993905129866e-31,1.0100063082386792,0.013687209743129536,0.09674966736361909
DE,HU,87671,0.19646398866286446,0.21078757205882803,0.03731468425166776,1.1242581045679017,0.1474975318312295,0.1668757841907152
DE,RO,87550,0.09139488153034446,0.083771426303699,0.00025499480483804656,1.0464016080275755,0.06053865274959036,0.12655625356938893
DE,BG,87670,0.06932191280155416,0.06059727895124875,1.0771725139907594e-05,1.0314166380131882,0.041783465473806736,0.10687806547279571
DE,RS,26304,0.04769363057157993,0.014250844507475081,7.522113626920058e-22,1.0100063082386792,0.013687209743129536,0.14258555133079848
DE,GR,87636,0.08335500851852659,0.047326200999467466,4.357655585223245e-07,1.0406534605165436,0.05342938743130854,0.11421725239616613
DE,IT,87622,0.20101747816143078,0.13850878777650927,0.006708665304149292,1.1162078687325248,0.13924195038504594,0.12462908011869436
DK,NO,87666,0.45461964565860985,0.506298283085729,0.2543487189621358,1.381411180525929,0.34836210210789575,0.256530169955515
DK,SE,87574,0.5054961813093671,0.6676771468925141,0.35411015923771677,1.4797249327545108,0.40251622589554303,0.302500856457691
DK,FI,87615,0.23548996200865271,0.20102123445068681,0.031805082931696003,1.165685739355974,0.18764679643145055,0.15728798082410683
DK,EE,87394,0.3215331735940582,0.22981091870113488,0.04898883034500888,1.2217483376913771,0.23642959776305617,0.14200709463325323
DK,LV,87585,0.41935019459515344,0.3959419269867622,0.17366477889798274,1.3263094674271825,0.3135706880796294,0.1316510618862754
DK,LT,86718,0.41428343940791484,0.3757498147213095,0.1580721056873581,1.3328988767347252,0.3179221692611809,0.16928044280442806
DK,PL,87670,0.5650639996227589,0.6280854839770612,0.33167910546810275,1.5391553392562316,0.4311504561375359,0.2598380289722824
DK,CZ,87665,0.38285647065509953,0.31509606413128954,0.11082572263366562,1.2736212499339703,0.27671325342948205,0.1601642710472279
DK,SK,87143,0.07814686522631077,0.26066248549430454,0.07000594862303204,1.1284727806000583,0.1517583344425224,0.0
DK,AT,87670,0.1596050584411417,0.0970943708978832,0.0007936231637020775,1.094240716948282,0.11589979125200167,0.12239078362039466
DK,CH,87670,0.2519379978632824,0.15724121624763496,0.01217735219142573,1.1525113690094806,0.1752859477078874,0.1280939888217178
DK,SI,87650,-0.01783976133107848,0.0667452328171111,3.0893365596565334e-05,1.0100063082386792,0.013687209743129536,0.0
DK,HR,52607,0.041126954616500795,0.018126828581629513,2.472429617164703e-17,1.029726039633585,0.039621690901142426,0.10266159695817491
DK,HU,87669,0.10288041283436537,0.08577992835969384,0.00030950732831728356,1.052435047859477,0.06788977290393428,0.11953918101973308
DK,RO,87549,0.05991796759742378,0.053465613049515595,2.3423523322687366e-06,1.028001453867034,0.03740665911839813,0.11661907481439178
DK,BG,87668,0.050447423869178894,0.0483734468271021,5.983536017429404e-07,1.0187656736918558,0.02537323113990264,0.10881715524124558
DK,RS,26304,0.04586670648224188,0.010006640426076843,8.25993905129866e-31,1.0105633093647923,0.014438416394605635,0.12357414448669202
DK,GR,87634,0.11260722613366252,0.04553709832862808,2.451015862273875e-07,1.0641075745506592,0.0817980571274366,0.09848225493552436
DK,IT,87621,0.12922938535268622,0.058736094978971205,7.49673498914549e-06,1.0727157799147844,0.09179869332113144,0.09221638895229399
NO,SE,87571,0.6733463312718112,0.9342744351671828,0.47620368403387253,1.7673319954402424,0.5197666299705428,0.35354573484069884
NO,FI,87614,0.5784741366409519,0.7948256385493259,0.41808333026759453,1.6254669104426953,0.4682213365699972,0.3087194704405387
NO,EE,87392,0.3178564540508277,0.28612109027142485,0.08869375091445916,1.2148101102851183,0.23070585050969705,0.19441583705229432
NO,LV,87583,0.3703554085944317,0.3053051094102878,0.10327679657901366,1.2392396797667136,0.25049546855412297,0.12514272664992007
NO,LT,86715,0.39901552225423703,0.34872679896422665,0.137016896545708,1.2874113076949374,0.28672998938739536,0.1775830258302583
NO,PL,87668,0.3708567200798062,0.3325978480377801,0.1244265267648552,1.2636735152306025,0.26931442991517796,0.1864735401459854
NO,CZ,87663,0.19455042292205146,0.21916732259773158,0.04231391584201086,1.1282551505407559,0.1515393413518169,0.1709625912408759
NO,SK,87141,0.17838814281667742,0.919304888226597,0.470485315568873,1.4537207546868114,0.3890742264477407,0.0
NO,AT,87668,0.16343602323117212,0.09253908194737316,0.000558465163160233,1.0887475802408668,0.10986858780826769,0.1134808394160584
NO,CH,87668,0.3457113558073757,0.2694115639055859,0.07632009833838328,1.2261494271302724,0.24001725694575549,0.14644160583941607
NO,SI,87648,0.06176342840939263,0.40136778512571014,0.17782370038556505,1.0916756764361888,0.11309345039055652,0.0
NO,HR,52607,0.20140823578005695,0.1504856895070038,0.00999103507342788,1.1220926464424943,0.1452920794035999,0.13780650066527275
NO,HU,87667,0.04254832428353954,0.04910239034217511,7.401867692771091e-07,1.0170638529478155,0.023123922726272506,0.10173357664233576
NO,RO,87548,0.08690428778840831,0.08667304576306692,0.0003363818970286716,1.0499022521887513,0.06481750980369738,0.12737034498514965
NO,BG,87666,0.09805533615915003,0.07128951364845046,5.9890699607628696e-05,1.0515844456664978,0.0668601929225976,0.11576186131386862
NO,RS,26303,0.03486857294037764,0.010006640426076843,8.25993905129866e-31,1.0100063082386792,0.013687209743129536,0.11673003802281369
NO,GR,87632,0.3880453635694809,0.3822577453396993,0.16311530497435034,1.2962575572788946,0.2930135270003986,0.1766518315645327
NO,IT,87618,0.17293678732815607,0.12880736438157225,0.004601974609655587,1.102767640405091,0.12510559644144292,0.13250399452179867
SE,FI,87520,0.7168160509583954,0.9628819154148286,0.4868168644590871,1.8692153684435422,0.5510740837099068,0.3589304079533768
SE,EE,87309,0.5683865597313476,0.5796033816806317,0.3024319059513963,1.5131031321244162,0.41893850333623006,0.245764652014652
SE,LV,87490,0.5619124793883518,0.6472352864433798,0.34268781717180125,1.5074730899366688,0.41623118490706656,0.19897142857142858
SE,LT,86711,0.5508093524581007,0.5773788290723819,0.30104162095815734,1.4928355930893868,0.40907466495290334,0.2508361204013378
SE,PL,87575,0.47760950537349767,0.5213095236749823,0.26457594873841234,1.4052961942883817,0.36238779705322144,0.25496688741721857
SE,CZ,87570,0.23840795686162222,0.2549058487244473,0.06592561402386986,1.1615205140146754,0.1837781276577135,0.1724137931034483
SE,SK,87049,0.12311083703710113,0.49756929097810887,0.24831265022550517,1.23101741840065,0.24394724046643268,0.0
SE,AT,87575,0.1529619714278691,0.10970498976938886,0.0018030365212086282,1.0889616022669104,0.11010507574502526,0.1472939027175154
SE,CH,87575,0.226154035556777,0.16564304608570352,0.015228545194826604,1.1332085555176983,0.15649657442594234,0.14969171043617263
SE,SI,87555,0.06626384060404905,0.16222902371068887,0.013944837003650588,1.0500904216801832,0.06504643592201753,0.0
SE,HR,52607,0.16210338589645504,0.09967058257190275,0.0009544447999972565,1.097242375803626,0.11916190507066138,0.11487257512362115
SE,HU,87575,0.05589222228449269,0.08287339488379163,0.0002331266064914933,1.0273467579246471,0.03656317296657474,0.13667503996346198
SE,RO,87548,0.10100017241973372,0.08919117785945505,0.000421590150159601,1.0557971272497906,0.07193771420462447,0.11968935587026039
SE,BG,87573,0.11190195450490657,0.08057033678882751,0.00018355299816080514,1.0601476724958894,0.07712521855072962,0.11509477049554692
SE,RS,26303,0.02049428452960132,0.010006640426076843,8.25993905129866e-31,1.0100063082386792,0.013687209743129536,0.11634980988593156
SE,GR,87539,0.3300853711274169,0.21852086169319326,0.041919865098566864,1.2118820238798647,0.22826500639092417,0.132792875085636
SE,IT,87550,0.1159661084411744,0.06784617965922624,3.6563826427660926e-05,1.0626241900236344,0.0800530155879482,0.12194564969171044
FI,EE,87341,0.5025175256921455,0.5480788756051138,0.2823281909178599,1.432994052182594,0.3779260393653405,0.26562857797114725
FI,LV,87535,0.4202641693713698,0.3999141063694782,0.17671091377727416,1.2983102074026625,0.29445603134729503,0.15446132754484176
FI,LT,86666,0.4536799503854954,0.3889571272394638,0.1682901400373598,1.3335908367539302,0.31837597935806605,0.2008768893504096
FI,PL,87617,0.3228930426537948,0.2744603722552881,0.0800190194679073,1.2224918443161452,0.23703801352025033,0.17187856653732025
FI,CZ,87612,0.14422065239448137,0.17527395572399362,0.0191653718067368,1.097663547973611,0.11961774471486764,0.148727314233535
FI,SK,87090,0.11531908408029462,0.5997993692790069,0.31485856962102954,1.264596688077602,0.27000730155289654,0.0
FI,AT,87617,0.13648184244078998,0.10397609754566135,0.001272961904629794,1.0823390251104255,0.1027301056243346,0.13398767404702122
FI,CH,87617,0.22104946448321613,0.188694223788314,0.025390290519104394,1.1472561204872715,0.17025202780242332,0.141406071673134
FI,SI,87597,0.08657505901638238,0.3329247395778933,0.12468139812433511,1.095200750844133,0.11694568809412442,0.0
FI,HR,52608,0.17004055611858962,0.07739172792118876,0.00012891630869251694,1.0984528703655232,0.12047079931391758,0.12107964265348793
FI,HU,87616,0.020677623427497113,0.06582353165015616,2.6712317669309936e-05,1.0101456768842336,0.013875275412146948,0.12691166400365214
FI,RO,87495,0.06790566906581555,0.07072424049183346,5.5412705403962616e-05,1.0393401100678914,0.051790326082837845,0.12378557549434221
FI,BG,87615,0.0783730886974601,0.05149994238643477,1.4280743758346185e-06,1.04148831264581,0.054468418934838336,0.11334322565917133
FI,RS,26304,0.07775781980679224,0.010006640426076843,8.25993905129866e-31,1.0368370238733462,0.04865113005171473,0.12357414448669202
FI,GR,87582,0.35059802248608407,0.28968097450268043,0.09137393863740938,1.2547239684129805,0.2625300299285105,0.1657912765471569
FI,IT,87567,0.11862575231606227,0.0974748734264028,0.0008160504119676487,1.073744835257373,0.09298001496001573,0.1417151992691561
EE,LV,87313,0.6881619052272773,1.0284380064971863,0.5096757609935886,1.8425032271736383,0.5432635507333718,0.2843585639149325
EE,LT,86455,0.6134225083543309,0.6684944703562249,0.35455990712513535,1.5958438723045971,0.4560481988232534,0.26340621403912545
EE,PL,87396,0.40122752788072363,0.3140474310592135,0.11001465453507749,1.287372136881502,0.28670192238723824,0.16573386636207882
EE,CZ,87391,0.21522131388921334,0.1606966825768353,0.013388110549698422,1.131501408061103,0.15479451032516045,0.13032552826956026
EE,SK,86871,0.06769043673754632,0.21476981198558368,0.03966065026973148,1.0958924009728395,0.11769770289263337,0.0
EE,AT,87396,0.10348337525105376,0.038000135335397575,1.1972537942413865e-08,1.0540871314324975,0.06988316819587359,0.10439748715019989
EE,CH,87396,0.15055914506930768,0.0835724478687703,0.00025002049386321757,1.0805239459788702,0.10068796309517469,0.13272415762421474
EE,SI,87377,0.05725292956359122,0.09362257031983544,0.0006090359176129838,1.035655920809414,0.047162839397848044,0.0
EE,HR,52603,0.05174515637927578,0.010006640426076843,8.25993905129866e-31,1.0341318825603587,0.04523571327457465,0.10087552341073468
EE,HU,87395,0.05460225867295873,0.037393102740437945,8.903996642065647e-09,1.0236963196328421,0.031833601925047805,0.10371216447744146
EE,RO,87287,0.062341240501394335,0.03441183819538995,1.7870572510088876e-09,1.0310644319217528,0.04133387929792054,0.10116598079561043
EE,BG,87394,0.07008869578257187,0.04449759255971072,1.7175722179585096e-07,1.0345485000511232,0.04576327339839925,0.11205025699600228
EE,RS,26304,0.04206476723858012,0.010006640426076843,8.25993905129866e-31,1.0150385254457581,0.02043384553673544,0.11005692599620494
EE,GR,87370,0.1857965305474569,0.11083506456387272,0.0019230134122622813,1.1050637594224235,0.127552640294339,0.12407089765580331
EE,IT,87347,0.0955351034861683,0.0448691541763382,1.9540546166826852e-07,1.0540200442062775,0.06980238284745899,0.10519703026841805
LV,LT,86638,0.7844481384116134,1.4706065164952375,0.6241689316068352,2.2302543359011464,0.6354934171156659,0.4671332509949225
LV,PL,87587,0.5429569568481302,0.6216301079442794,0.3278996596329209,1.4941465032792414,0.40972263447237545,0.232776192417448
LV,CZ,87582,0.2543772295649683,0.22271669270640165,0.044501284724332034,1.1661625247761076,0.18808734917743175,0.1334420437559451
LV,SK,87066,0.0776430230609202,0.34330372042236185,0.13278162352118136,1.1147005619049999,0.13767881683296124,0.0
LV,AT,87587,0.12845848268925886,0.07506587412986558,9.767625049562976e-05,1.0736248267939048,0.09284240349572603,0.11047696697920913
LV,CH,87587,0.20102012263636396,0.13639706596130888,0.006208515194901713,1.1137627242211687,0.13670344428332215,0.13262671558635683
LV,SI,87569,0.016455613521806783,0.0779434864430569,0.00013735447768047445,1.0101441666572848,0.013873237867904953,0.0
LV,HR,52572,0.03420590276421628,0.026978300678257055,6.946615699154857e-12,1.0240714717287631,0.03232173628631885,0.12378580323785804
LV,HU,87586,0.05884450628395031,0.06775256478876142,3.605130844913026e-05,1.0324758719043972,0.04313309414087385,0.1168637043076505
LV,RO,87467,0.052262602168813455,0.05127030926790709,1.3445306523668928e-06,1.0260787373394527,0.03492540632380359,0.11068806091922763
LV,BG,87585,0.03272913769092298,0.06284366058847587,1.621283609612793e-05,1.0191242212913783,0.025845842216458248,0.12895773882320968
LV,RS,26304,0.03499608626642644,0.018597078203856445,6.50202882623343e-17,1.0111952338068086,0.015289323914140729,0.1756556160316675
LV,GR,87552,0.179457873610639,0.10253720294830572,0.0011592779169121111,1.0959927397722626,0.11780669512978226,0.11251528740317979
LV,IT,87537,0.09133611607004895,0.06609647887830852,2.7899543109828196e-05,1.0525593335594927,0.0680400247258588,0.12625713509105735
LT,PL,86719,0.6851722387015428,0.9162021833587467,0.4692855213402813,1.818721888308034,0.5360800389378975,0.3475954330527044
LT,CZ,86717,0.3295709354800774,0.2869581549256362,0.08932274195608599,1.233231571975453,0.24572160327104142,0.16710875331564987
LT,SK,86201,0.11645208289697784,0.3787668435263778,0.1604119343243555,1.1862201760501967,0.20620649955107218,0.0
LT,AT,86719,0.20141405574807078,0.13890248608818273,0.006804499713294875,1.1231624123155304,0.14638299385585207,0.14496597854918694
LT,CH,86719,0.25112409433883454,0.16922854867562345,0.016640372669877584,1.1507334812510144,0.173589632956076,0.14980971052935071
LT,SI,86699,0.01323958122131873,0.1311254131685702,0.005061263347489485,1.0197534344892336,0.026674148434589817,0.0
LT,HR,52577,0.05743457235088053,0.042200422266332915,7.356295373268093e-08,1.0407465973123253,0.053545412768831735,0.118508655126498
LT,HU,86718,0.10312419320606124,0.12473739359695642,0.003860913123886899,1.0632576699519924,0.08079902609856293,0.1492330757698074
LT,RO,86686,0.07077415856611041,0.061530146011107775,1.2811544038189635e-05,1.0363987688951781,0.04809941956053554,0.11730103806228373
LT,BG,86717,0.050281393271176957,0.055722907777027535,3.96034974901571e-06,1.0261677509075209,0.035040552345352305,0.12086264560027679
LT,RS,26303,0.10522820818036518,0.06911291221679372,4.4093444346033803e-05,1.0577595509661695,0.07428468352416417,0.17687333586915177
LT,GR,86685,0.21004712657610122,0.12024802645387671,0.0031375522483643313,1.1198412891466112,0.14298729704421076,0.13497923396400555
LT,IT,86694,0.1346709081008218,0.07998107728952508,0.00017227997346905535,1.0768618087734227,0.09653999099450306,0.12779700115340253
PL,CZ,87667,0.6501355485540686,0.8069269880144526,0.4235870844837475,1.6872268847195138,0.4919455528841883,0.30949121606205793
PL,SK,87145,0.15883865134624311,0.466508478007748,0.22631690136721716,1.248751497874948,0.257933327112541,0.0
PL,AT,87672,0.3761832889666528,0.37566463947612944,0.15800600527334166,1.2833032813708147,0.2837746172436453,0.21558115661001484
PL,CH,87672,0.34434699572272925,0.2580321684932129,0.06813378758095355,1.227654562222811,0.24123663754057878,0.1634538610699213
PL,SI,87652,-0.0339307788069941,0.07529327200490721,0.00010043855748862768,1.0100063082386792,0.013687209743129536,0.0
PL,HR,52608,0.0240878774550548,0.05177515549003501,1.5339863823002577e-06,1.0174476017266079,0.0236320070852456,0.12050940885763163
PL,HU,87671,0.27261058424155427,0.3421684692157451,0.1318951146405749,1.2038448209751331,0.22148659758165157,0.20440287441542146
PL,RO,87550,0.11155305620719454,0.10718039586997521,0.0015537127962440625,1.0597084686205416,0.07660408539712549,0.12392918332381496
PL,BG,87670,0.08782894938604319,0.08735812440403184,0.0003581540275739662,1.0457922444983176,0.059789926518921455,0.12729554009353256
PL,RS,26304,0.1199626621158129,0.07850552681757865,0.00014638377909504717,1.0528728720215759,0.06841885903459644,0.17300380228136883
PL,GR,87636,0.14292090578471014,0.0748371318138693,9.495801541314958e-05,1.076895653703977,0.09657849667947871,0.12141960515805089
PL,IT,87622,0.15475871886990453,0.11069221455620847,0.001907555799088884,1.0908003079541202,0.11213175281201315,0.1293083770828578
CZ,SK,87140,0.16943989574429838,0.46694868694351443,0.22663413323273313,1.2452905574509543,0.255243820172701,0.0
CZ,AT,87667,0.5490306537739288,0.7546693245159747,0.39912604427050824,1.5318820305344913,0.4277923424707222,0.3331050228310502
CZ,CH,87667,0.3815734906580992,0.30504917249727076,0.10308025987789703,1.2676768231403366,0.2723097490715056,0.16415525114155252
CZ,SI,87647,-0.024255446374957263,0.08180180482417652,0.00020893341278350008,1.0100063082386792,0.013687209743129536,0.0
CZ,HR,52607,-0.0090509185222274,0.010006640426076843,8.25993905129866e-31,1.0100063082386792,0.013687209743129536,0.08776595744680851
CZ,HU,87666,0.42999667820443,0.5559591243368637,0.2874347935799004,1.3588003173641807,0.33451390670112313,0.2550228310502283
CZ,RO,87545,0.1353285273435681,0.10910860140360523,0.0017418302375076162,1.070350731893828,0.08907229752004886,0.12689891490576813
CZ,BG,87665,0.10467823343120013,0.07550749915728994,0.00010309645458148087,1.0491964525729103,0.06395786396183922,0.11118721461187214
CZ,RS,26304,0.109118755224017,0.062014692311563584,1.3990324758163275e-05,1.0435285750650243,0.05699834892014444,0.1459521094640821
CZ,GR,87631,0.051314066476172614,0.03683805921513626,6.734237114486145e-09,1.019207882580273,0.025956054259864025,0.12856816624800183
CZ,IT,87617,0.22456628236226836,0.17265496396675273,0.018049487143570783,1.1342134333512792,0.15749533266302884,0.129080118694362
SK,AT,87145,0.2306056378961304,0.6420406408152015,0.3397313356062095,1.3841375250885575,0.3499936665685195,0.0
SK,CH,87145,0.13564835553747628,0.5238023442190128,0.26625544303156623,1.2511831797958985,0.25981163094887605,0.0
SK,SI,87128,0.01292221817181761,0.5818662509937828,0.30384174251202034,1.0280670501590852,0.03749109179590904,0.0
SK,HR,52581,0.011448127790758308,0.10267755931520643,0.001170039997922134,1.0366441669378395,0.04840842297137904,0.0
SK,HU,87144,0.1665019293232836,0.5471470236086347,0.2817207389930748,1.2474725345731934,0.2569416623469982,0.0
SK,RO,87026,0.011624007241297498,0.10433599957072925,0.0013025734063473605,1.0245020225334833,0.03288136385437235,0.0
SK,BG,87143,0.0030864398566038975,0.06250895031170285,1.5283038760566306e-05,1.0112772027399672,0.0153995932233153,0.0
SK,RS,26287,0.26927739171676396,0.3377286203251458,0.12842898729365634,1.1659791912734125,0.1879180031677543,0.0
SK,GR,87109,0.07905025717340172,0.4456133379063374,0.21108588275879608,1.184812545612297,0.20496077402666768,0.0
SK,IT,87095,0.07055706092661237,0.24338869151397716,0.05796579631233611,1.1077374661681736,0.13038531012759935,0.0
AT,CH,87672,0.2288144858771725,0.20016426583776098,0.0313390069548381,1.1485847283962685,0.17153034431335845,0.14084186575654153
AT,SI,87652,0.03310712444974801,0.10592447008143285,0.0014390284266079755,1.0199969732279524,0.026994379174101857,0.0
AT,HR,52608,0.17373293989952207,0.14207396525311491,0.007606311577835519,1.1047811027632488,0.12725212569555788,0.12445206784829427
AT,HU,87671,0.808806976873831,1.920890447832086,0.6970857804507159,2.385959337526332,0.6628895645415325,0.5430034129692832
AT,RO,87550,0.17033313325872282,0.1467033133159542,0.008872284671542061,1.1015924986301528,0.12384802355656199,0.14123136451576193
AT,BG,87670,0.1331431150003017,0.10064252205221942,0.0010207476816760717,1.0750145563349396,0.09443349156424219,0.12320819112627987
AT,RS,26304,0.25678864687010183,0.1977440281780901,0.030038514323294845,1.149281940906248,0.17219962651197185,0.17951625094482238
AT,GR,87636,0.12571860600007642,0.053914296426539984,2.6092090365958344e-06,1.0665678091745576,0.0846780809119303,0.11630818254239217
AT,IT,87622,0.33241765325055156,0.28628937274957444,0.08882014057206977,1.2319159764822822,0.24466830595544864,0.1580564406008193
CH,SI,87652,-0.03743340787085601,0.047323284146130795,4.353723522629906e-07,1.0100063082386792,0.013687209743129536,0.0
CH,HR,52608,0.05492171088580901,0.06018799054587676,9.965611939201553e-06,1.0253268549383572,0.033951720214842274,0.12151658767772512
CH,HU,87671,0.17140984342363122,0.1863091514923308,0.024223936406849646,1.109496445437794,0.13223909842340342,0.13297568770688278
CH,RO,87550,0.09900297360302458,0.065319822821511,2.462889947395043e-05,1.0513508708637789,0.06657708326625622,0.12460027409776153
CH,BG,87670,0.08932577604996074,0.05199709960420164,1.6241970208342328e-06,1.0441889354771479,0.057814376831446745,0.12441502111631092
CH,RS,26304,0.0754325044633922,0.04066339143900122,3.953910495089175e-08,1.0275604373423182,0.03683862766820245,0.16901408450704225
CH,GR,87636,0.15879993538161957,0.09960420070182112,0.0009500313819649284,1.0851157223011452,0.10583672409860001,0.12866765612512843
CH,IT,87622,0.28171919827764574,0.22743732723990268,0.04747080579005129,1.19073384622737,0.21017536914268042,0.15846557826235871
SI,HR,52590,0.35476299525166793,0.3631945711552165,0.14830661773765552,1.254421743578748,0.26229876485425097,0.18099634545104828
SI,HU,87651,0.018626535736834576,0.07130178986455879,5.999104255441048e-05,1.0100063082386792,0.013687209743129536,0.0
SI,RO,87532,0.10688413864934646,0.12801869848541847,0.00445191294868459,1.0580605814529738,0.07464367988990084,0.0
SI,BG,87650,0.11459788393393683,0.12034164033383943,0.0031516528244093876,1.0601238015116694,0.07709690938715408,0.0
SI,RS,26286,0.09868129329698953,0.15260786935548012,0.010651924864665402,1.061412688389021,0.07862301435169172,0.19606578523057078
SI,GR,87616,0.0968964227298578,0.2846901260582944,0.08762029673421784,1.0851068593344644,0.10582684142258647,0.0
SI,IT,87602,0.12308294716261672,0.22326297697049335,0.04484145930989006,1.080715429002412,0.10090382779558782,0.0
HR,HU,52608,0.23738187532780886,0.19402212393754528,0.028085097030493125,1.144589564988298,0.16767474022723028,0.1408745247148289
HR,RO,52608,0.23467163827792875,0.29216175648582404,0.09324941860393945,1.1632248566431467,0.18536547094239797,0.21273764258555133
HR,BG,52606,0.2627021654693052,0.2903310579301633,0.09186480962937471,1.1807584284593349,0.20135148839116246,0.20551330798479087
HR,RS,26304,0.23867415022550068,0.2127804237875931,0.038481785229583,1.1509876533173822,0.17383256082818543,0.21162613981762918
HR,GR,52596,0.200878698495117,0.19550158891182395,0.028854738328694517,1.1297290858337359,0.15302035280310955,0.1753852006848012
HR,IT,52608,0.5474148686637896,0.7683556616349166,0.405709610767929,1.540532293735535,0.4317818286580588,0.3456273764258555
HU,RO,87549,0.17330749634083434,0.1608094600091882,0.013428671254257573,1.1036194638895267,0.12601497178422827,0.14349365931680566
HU,BG,87669,0.12421892349638886,0.10231038176576085,0.0011420336318908042,1.0693591666672975,0.08792448304562739,0.12882245549977178
HU,RS,26304,0.2797375035291744,0.28632486857087347,0.08884680394136593,1.179025138666303,0.1997985785714742,0.21740782972253897
HU,GR,87635,0.01828827286195188,0.029268043037275298,5.1846656241953214e-11,1.0100063082386792,0.013687209743129536,0.1141552511415525
HU,IT,87621,0.3337086103066426,0.32696171932919676,0.12003591073770623,1.2344611617267633,0.24670344295985047,0.17339721651836643
RO,BG,87548,0.7009314093526696,1.0966588512446585,0.5314991900158833,1.8649948817802442,0.549857675274767,0.3852655625356939
RO,RS,26304,0.12967428493737954,0.1154053657557837,0.0024634427109713817,1.0720446641523826,0.09102665762556117,0.18676302776721188
RO,GR,87516,0.16762326580343012,0.19715126263212787,0.02972359639453762,1.1074577601879156,0.13008981547417298,0.17952234030396527
RO,IT,87525,0.2992850098244465,0.3003787184739833,0.09950200067498276,1.207249915115182,0.22437256506965464,0.1823583180987203
BG,RS,26303,0.1102565418262298,0.05639362580120392,4.591826173263939e-06,1.054935639544337,0.07090374980043146,0.17673888255416192
BG,GR,87634,0.28501801790201026,0.291094745929431,0.09244200593637805,1.1993527412162108,0.2176470417253218,0.1959804700806177
BG,IT,87620,0.28339472645691455,0.26682997640631073,0.07444378077675728,1.1935189209301567,0.21260496394676576,0.18523566155593413
RS,GR,26298,0.11314809583420601,0.055080347561924016,3.4254008337344756e-06,1.0566771087917777,0.07299156369962989,0.09329647546648238
RS,IT,26304,0.31896480656077597,0.23447079605627794,0.052015180246090933,1.2030284838367042,0.22079158833544654,0.10988251554941257
GR,IT,87586,0.2564106817408695,0.18491496877814928,0.02355388705817393,1.1614449253965722,0.1837075879433725,0.1503133903133903
